chore_difficulty,zain_pts,jasmine_pts,justin_pts,chloe_pts,assigned_to
100.0,150.0,160.0,160.0,130.0,0
60.0,150.0,160.0,160.0,230.0,3
70.0,210.0,160.0,260.3263157894737,230.0,1
80.0,210.0,230.0,160.0,230.0,2
80.0,210.0,230.0,240.0,230.0,3
10.0,290.0,230.0,240.0,230.0,1
10.0,290.0,240.0,240.0,230.0,0
10.0,290.0,240.0,240.0,240.0,1
55.14473684210526,290.0,250.0,240.0,240.0,2
40.0,290.0,250.0,300.0,240.0,0
20.0,290.0,250.0,260.3263157894737,280.0,1
80.0,290.0,270.0,300.0,280.0,1
20.0,290.0,350.0,300.0,280.0,0
100.0,290.0,350.0,300.0,300.0,3
80.0,390.0,350.0,300.0,300.0,2
30.0,390.0,350.0,380.0,300.0,0
80.0,390.0,350.0,380.0,330.0,0
40.0,390.0,350.0,380.0,410.0,1
30.0,390.0,390.0,380.0,410.0,2
50.0,390.0,390.0,410.0,410.0,3
50.0,440.0,390.0,410.0,410.0,1
100.0,440.0,440.0,410.0,410.0,2
20.0,440.0,440.0,510.0,410.0,0
80.0,440.0,440.0,510.0,430.0,0
60.0,440.0,440.0,510.0,510.0,3
10.0,500.0,440.0,510.0,510.0,1
30.0,500.0,450.0,260.3263157894737,510.0,1
70.0,500.0,480.0,510.0,510.0,1
10.0,500.0,550.0,510.0,510.0,3
60.0,510.0,550.0,510.0,510.0,3
30.0,570.0,550.0,510.0,510.0,2
70.0,570.0,550.0,540.0,510.0,0
10.0,570.0,550.0,540.0,580.0,2
80.0,570.0,550.0,550.0,580.0,1
100.0,570.0,630.0,550.0,580.0,2
20.0,570.0,630.0,650.0,580.0,3
80.0,590.0,630.0,650.0,580.0,0
70.0,590.0,630.0,650.0,660.0,3
90.0,660.0,630.0,260.3263157894737,660.0,1
30.0,660.0,720.0,650.0,660.0,2
60.0,660.0,720.0,680.0,660.0,3
30.0,720.0,720.0,680.0,660.0,0
40.0,720.0,720.0,680.0,690.0,2
30.0,0.0,0.0,0.0,0.0,3
10.0,30.0,0.0,0.0,0.0,1
60.0,30.0,10.0,260.3263157894737,0.0,2
30.0,30.0,10.0,60.0,0.0,0
100.0,30.0,10.0,60.0,30.0,1
60.0,30.0,110.0,60.0,30.0,3
80.0,90.0,110.0,60.0,30.0,0
10.0,90.0,110.0,60.0,110.0,2
70.0,90.0,110.0,70.0,110.0,2
50.0,90.0,110.0,140.0,110.0,3
60.0,140.0,110.0,140.0,110.0,1
70.0,140.0,170.0,140.0,110.0,0
80.0,140.0,170.0,140.0,180.0,3
100.0,220.0,170.0,140.0,180.0,2
70.0,220.0,170.0,260.3263157894737,180.0,1
60.0,220.0,240.0,240.0,180.0,0
30.0,220.0,240.0,240.0,240.0,3
80.0,250.0,240.0,240.0,240.0,1
60.0,250.0,320.0,240.0,240.0,2
10.0,250.0,320.0,300.0,240.0,0
100.0,250.0,320.0,300.0,250.0,3
70.0,350.0,320.0,300.0,250.0,0
55.14473684210526,350.0,320.0,300.0,320.0,2
50.0,350.0,320.0,360.0,320.0,1
40.0,350.0,370.0,360.0,320.0,0
80.0,350.0,370.0,360.0,360.0,3
70.0,430.0,370.0,360.0,360.0,2
80.0,0.0,0.0,0.0,0.0,3
50.0,80.0,0.0,0.0,0.0,1
90.0,0.0,0.0,0.0,0.0,3
70.0,90.0,0.0,0.0,0.0,1
40.0,90.0,70.0,0.0,0.0,2
90.0,90.0,70.0,40.0,0.0,0
40.0,90.0,70.0,40.0,90.0,2
80.0,90.0,70.0,80.0,90.0,1
70.0,90.0,150.0,80.0,90.0,2
100.0,90.0,150.0,150.0,90.0,3
10.0,190.0,150.0,150.0,90.0,0
100.0,190.0,150.0,150.0,100.0,0
10.0,190.0,150.0,150.0,200.0,1
80.0,190.0,160.0,150.0,200.0,2
100.0,190.0,160.0,230.0,200.0,1
100.0,190.0,260.0,230.0,200.0,3
20.0,290.0,260.0,230.0,200.0,0
80.0,290.0,260.0,230.0,220.0,0
10.0,290.0,260.0,230.0,300.0,2
50.0,0.0,0.0,0.0,0.0,3
40.0,50.0,0.0,260.3263157894737,0.0,1
50.0,50.0,40.0,0.0,0.0,2
30.0,50.0,40.0,50.0,0.0,0
60.0,0.0,0.0,0.0,0.0,3
20.0,60.0,0.0,0.0,0.0,1
100.0,60.0,20.0,0.0,0.0,2
60.0,60.0,20.0,100.0,0.0,0
70.0,60.0,20.0,100.0,60.0,1
60.0,60.0,90.0,100.0,60.0,3
70.0,120.0,90.0,100.0,60.0,0
90.0,120.0,90.0,100.0,130.0,1
20.0,120.0,180.0,100.0,130.0,2
80.0,120.0,180.0,120.0,130.0,3
10.0,200.0,180.0,120.0,130.0,2
80.0,200.0,180.0,130.0,130.0,2
10.0,200.0,180.0,210.0,130.0,0
30.0,200.0,180.0,210.0,140.0,0
20.0,200.0,180.0,210.0,170.0,0
10.0,200.0,180.0,210.0,190.0,1
50.0,200.0,190.0,210.0,190.0,1
20.0,200.0,240.0,210.0,190.0,0
70.0,200.0,240.0,210.0,210.0,3
20.0,270.0,240.0,210.0,210.0,2
80.0,270.0,240.0,230.0,210.0,0
60.0,270.0,240.0,230.0,290.0,2
20.0,270.0,240.0,290.0,290.0,1
80.0,270.0,260.0,290.0,290.0,1
30.0,270.0,340.0,290.0,290.0,3
55.14473684210526,300.0,340.0,290.0,290.0,2
55.14473684210526,300.0,340.0,310.0,290.0,0
100.0,300.0,340.0,310.0,330.0,3
100.0,400.0,340.0,310.0,330.0,2
30.0,400.0,340.0,410.0,330.0,0
30.0,400.0,340.0,410.0,360.0,1
90.0,400.0,370.0,410.0,360.0,0
55.14473684210526,0.0,0.0,0.0,0.0,3
55.14473684210526,80.0,0.0,0.0,0.0,1
100.0,80.0,90.0,0.0,0.0,2
60.0,80.0,90.0,100.0,0.0,0
10.0,0.0,0.0,0.0,0.0,3
40.0,10.0,0.0,0.0,0.0,1
10.0,10.0,40.0,0.0,0.0,2
80.0,10.0,40.0,10.0,0.0,0
60.0,10.0,40.0,10.0,80.0,3
100.0,70.0,40.0,10.0,80.0,2
50.0,70.0,40.0,110.0,80.0,1
40.0,70.0,90.0,110.0,80.0,3
50.0,110.0,90.0,110.0,80.0,0
40.0,110.0,90.0,110.0,130.0,1
80.0,110.0,130.0,110.0,130.0,3
30.0,190.0,130.0,110.0,130.0,2
10.0,190.0,130.0,140.0,130.0,1
90.0,0.0,0.0,0.0,0.0,3
50.0,90.0,0.0,0.0,0.0,1
90.0,90.0,50.0,0.0,0.0,2
80.0,90.0,50.0,90.0,0.0,0
40.0,90.0,50.0,90.0,80.0,1
30.0,90.0,90.0,90.0,80.0,0
30.0,90.0,90.0,90.0,110.0,3
80.0,120.0,90.0,90.0,110.0,1
40.0,120.0,170.0,90.0,110.0,2
100.0,120.0,170.0,130.0,110.0,0
40.0,120.0,170.0,130.0,210.0,3
10.0,160.0,170.0,130.0,210.0,2
60.0,160.0,170.0,140.0,210.0,2
40.0,160.0,170.0,200.0,210.0,3
70.0,200.0,170.0,200.0,210.0,1
70.0,200.0,240.0,200.0,210.0,3
30.0,270.0,240.0,200.0,210.0,2
20.0,270.0,240.0,230.0,210.0,0
80.0,270.0,240.0,230.0,230.0,2
50.0,270.0,240.0,310.0,230.0,0
20.0,270.0,240.0,310.0,280.0,1
20.0,270.0,260.0,310.0,280.0,1
20.0,270.0,280.0,310.0,280.0,3
50.0,290.0,280.0,310.0,280.0,1
50.0,290.0,330.0,310.0,280.0,0
100.0,290.0,330.0,310.0,330.0,3
80.0,390.0,330.0,310.0,330.0,2
60.0,390.0,330.0,390.0,330.0,1
30.0,390.0,390.0,390.0,330.0,0
30.0,390.0,390.0,390.0,360.0,0
55.14473684210526,390.0,390.0,390.0,390.0,3
10.0,460.0,390.0,390.0,390.0,1
90.0,460.0,400.0,390.0,390.0,2
70.0,460.0,400.0,480.0,390.0,0
100.0,460.0,400.0,480.0,460.0,1
10.0,460.0,500.0,480.0,460.0,3
40.0,470.0,500.0,480.0,460.0,0
80.0,470.0,500.0,480.0,500.0,3
10.0,550.0,500.0,480.0,500.0,2
90.0,550.0,500.0,490.0,500.0,2
20.0,550.0,500.0,580.0,500.0,1
90.0,550.0,520.0,580.0,500.0,0
40.0,550.0,520.0,580.0,590.0,1
100.0,550.0,560.0,580.0,590.0,3
60.0,650.0,560.0,580.0,590.0,1
100.0,650.0,620.0,580.0,590.0,2
20.0,650.0,620.0,680.0,590.0,0
10.0,650.0,620.0,680.0,610.0,0
100.0,650.0,620.0,680.0,620.0,1
55.14473684210526,650.0,720.0,680.0,620.0,0
90.0,650.0,720.0,680.0,720.0,3
50.0,740.0,720.0,680.0,720.0,2
50.0,740.0,720.0,730.0,720.0,1
90.0,740.0,770.0,730.0,720.0,0
90.0,740.0,770.0,730.0,810.0,2
90.0,740.0,770.0,820.0,810.0,3
90.0,830.0,770.0,820.0,810.0,1
20.0,830.0,860.0,820.0,810.0,0
60.0,830.0,860.0,820.0,830.0,2
20.0,830.0,860.0,880.0,830.0,3
100.0,850.0,860.0,880.0,830.0,0
30.0,850.0,860.0,880.0,930.0,3
80.0,880.0,860.0,880.0,930.0,1
30.0,880.0,940.0,880.0,930.0,3
70.0,910.0,940.0,880.0,930.0,2
90.0,910.0,940.0,950.0,930.0,3
90.0,1000.0,940.0,950.0,930.0,0
60.0,1000.0,940.0,950.0,1020.0,1
70.0,1000.0,1000.0,950.0,1020.0,2
70.0,1000.0,1000.0,1020.0,1020.0,3
40.0,1070.0,1000.0,1020.0,1020.0,1
20.0,1070.0,1040.0,1020.0,1020.0,2
40.0,1070.0,1040.0,1040.0,1020.0,0
60.0,1070.0,1040.0,1040.0,1060.0,1
40.0,1070.0,1100.0,1040.0,1060.0,2
30.0,1070.0,1100.0,1080.0,1060.0,0
100.0,1070.0,1100.0,1080.0,1090.0,3
10.0,1170.0,1100.0,1080.0,1090.0,2
20.0,1170.0,1100.0,1090.0,1090.0,2
80.0,1170.0,1100.0,1110.0,1090.0,0
100.0,1170.0,1100.0,1110.0,1170.0,1
30.0,1170.0,1200.0,1110.0,1170.0,2
20.0,1170.0,1200.0,1140.0,1170.0,2
30.0,1170.0,1200.0,1160.0,1170.0,2
20.0,1170.0,1200.0,1190.0,1170.0,3
70.0,1190.0,1200.0,1190.0,1170.0,0
70.0,1190.0,1200.0,1190.0,1240.0,3
70.0,1260.0,1200.0,1190.0,1240.0,2
50.0,1260.0,1200.0,1260.0,1240.0,1
55.14473684210526,1260.0,1250.0,1260.0,1240.0,0
80.0,1260.0,1250.0,1260.0,1290.0,1
70.0,1260.0,1330.0,1260.0,1290.0,3
90.0,1330.0,1330.0,1260.0,1290.0,2
20.0,1330.0,1330.0,1350.0,1290.0,0
10.0,1330.0,1330.0,1350.0,1310.0,0
70.0,1330.0,1330.0,1350.0,1320.0,0
10.0,1330.0,1330.0,1350.0,1390.0,3
30.0,1340.0,1330.0,1350.0,1390.0,1
10.0,1340.0,1360.0,1350.0,1390.0,3
10.0,1350.0,1360.0,1350.0,1390.0,3
40.0,1360.0,1360.0,1350.0,1390.0,2
50.0,1360.0,1360.0,1390.0,1390.0,3
40.0,1410.0,1360.0,1390.0,1390.0,1
90.0,1410.0,1400.0,1390.0,1390.0,2
40.0,0.0,0.0,0.0,0.0,3
70.0,40.0,0.0,0.0,0.0,1
90.0,40.0,70.0,0.0,0.0,2
100.0,40.0,70.0,90.0,0.0,0
30.0,40.0,70.0,90.0,100.0,3
90.0,70.0,70.0,90.0,100.0,3
60.0,160.0,70.0,90.0,100.0,1
10.0,160.0,130.0,90.0,100.0,2
60.0,160.0,130.0,100.0,100.0,2
30.0,160.0,130.0,160.0,100.0,0
50.0,160.0,130.0,160.0,130.0,1
50.0,160.0,180.0,160.0,130.0,0
50.0,160.0,180.0,160.0,180.0,3
30.0,210.0,180.0,160.0,180.0,2
50.0,210.0,180.0,190.0,180.0,1
90.0,210.0,230.0,190.0,180.0,0
80.0,210.0,230.0,190.0,270.0,2
80.0,210.0,230.0,260.3263157894737,270.0,3
30.0,290.0,230.0,270.0,270.0,1
30.0,290.0,260.0,270.0,270.0,1
40.0,0.0,0.0,0.0,0.0,3
70.0,40.0,0.0,0.0,0.0,1
50.0,40.0,70.0,0.0,0.0,2
90.0,0.0,0.0,0.0,0.0,3
50.0,90.0,0.0,0.0,0.0,1
100.0,90.0,50.0,0.0,0.0,2
60.0,90.0,50.0,100.0,0.0,0
100.0,90.0,50.0,100.0,60.0,1
100.0,90.0,150.0,100.0,60.0,0
80.0,90.0,150.0,100.0,160.0,3
50.0,170.0,150.0,100.0,160.0,2
100.0,170.0,150.0,150.0,160.0,1
10.0,170.0,250.0,150.0,160.0,2
80.0,170.0,250.0,160.0,160.0,2
90.0,0.0,0.0,0.0,0.0,3
80.0,90.0,0.0,0.0,0.0,1
10.0,90.0,80.0,0.0,0.0,2
70.0,90.0,80.0,10.0,0.0,0
60.0,90.0,80.0,10.0,70.0,2
70.0,90.0,80.0,70.0,70.0,2
55.14473684210526,90.0,80.0,140.0,70.0,0
70.0,90.0,80.0,140.0,140.0,1
30.0,90.0,150.0,140.0,140.0,3
20.0,0.0,0.0,0.0,0.0,3
50.0,20.0,0.0,0.0,0.0,1
80.0,20.0,50.0,0.0,0.0,2
80.0,20.0,50.0,80.0,0.0,0
20.0,20.0,50.0,80.0,80.0,3
55.14473684210526,40.0,50.0,80.0,80.0,3
80.0,80.0,50.0,80.0,80.0,1
40.0,80.0,130.0,80.0,80.0,3
40.0,120.0,130.0,80.0,80.0,2
40.0,120.0,130.0,260.3263157894737,80.0,0
20.0,120.0,130.0,120.0,120.0,3
20.0,140.0,130.0,120.0,120.0,2
60.0,140.0,130.0,140.0,120.0,0
100.0,0.0,0.0,0.0,0.0,3
90.0,100.0,0.0,0.0,0.0,1
10.0,100.0,90.0,0.0,0.0,2
60.0,100.0,90.0,10.0,0.0,0
10.0,100.0,90.0,10.0,60.0,2
90.0,100.0,90.0,20.0,60.0,2
80.0,100.0,90.0,110.0,60.0,0
10.0,100.0,90.0,110.0,140.0,1
30.0,100.0,100.0,110.0,140.0,3
30.0,130.0,100.0,110.0,140.0,1
10.0,130.0,130.0,110.0,140.0,2
10.0,130.0,130.0,120.0,140.0,2
50.0,130.0,130.0,130.0,140.0,3
60.0,180.0,130.0,130.0,140.0,1
55.14473684210526,180.0,190.0,130.0,140.0,2
50.0,180.0,190.0,160.0,140.0,0
30.0,180.0,190.0,160.0,190.0,2
70.0,180.0,190.0,190.0,190.0,3
50.0,250.0,190.0,190.0,190.0,1
50.0,0.0,0.0,0.0,0.0,3
100.0,50.0,0.0,0.0,0.0,1
100.0,50.0,100.0,0.0,0.0,2
40.0,50.0,100.0,100.0,0.0,0
80.0,50.0,100.0,100.0,40.0,0
40.0,50.0,100.0,100.0,120.0,3
70.0,90.0,100.0,100.0,120.0,3
70.0,160.0,100.0,100.0,120.0,1
100.0,160.0,170.0,100.0,120.0,2
40.0,160.0,170.0,200.0,120.0,0
10.0,160.0,170.0,200.0,160.0,3
30.0,170.0,170.0,200.0,160.0,0
20.0,170.0,170.0,200.0,190.0,3
60.0,190.0,170.0,200.0,190.0,1
30.0,190.0,230.0,200.0,190.0,3
70.0,220.0,230.0,200.0,190.0,0
20.0,220.0,230.0,260.3263157894737,260.0,2
60.0,220.0,230.0,260.3263157894737,260.0,3
10.0,280.0,230.0,220.0,260.0,2
50.0,280.0,230.0,260.3263157894737,260.0,1
55.14473684210526,280.0,280.0,230.0,260.0,2
90.0,280.0,280.0,320.0,260.0,0
80.0,280.0,280.0,320.0,350.0,3
30.0,360.0,280.0,320.0,350.0,1
90.0,360.0,310.0,320.0,350.0,1
20.0,360.0,400.0,260.3263157894737,350.0,2
30.0,360.0,400.0,340.0,350.0,2
80.0,360.0,400.0,370.0,350.0,0
100.0,360.0,400.0,370.0,430.0,3
80.0,460.0,400.0,370.0,430.0,2
60.0,460.0,400.0,450.0,430.0,1
50.0,460.0,460.0,450.0,430.0,0
20.0,460.0,460.0,450.0,480.0,2
30.0,460.0,460.0,470.0,480.0,3
20.0,490.0,460.0,470.0,480.0,1
90.0,490.0,480.0,470.0,480.0,2
50.0,490.0,480.0,560.0,480.0,1
100.0,490.0,530.0,560.0,480.0,0
70.0,490.0,530.0,560.0,580.0,3
100.0,560.0,530.0,560.0,580.0,1
100.0,560.0,630.0,560.0,580.0,3
30.0,660.0,630.0,560.0,580.0,2
10.0,660.0,630.0,590.0,580.0,0
20.0,660.0,630.0,590.0,590.0,2
10.0,660.0,630.0,610.0,590.0,0
70.0,660.0,630.0,610.0,600.0,0
100.0,0.0,0.0,0.0,0.0,3
80.0,100.0,0.0,0.0,0.0,1
20.0,100.0,80.0,0.0,0.0,2
10.0,100.0,80.0,20.0,0.0,0
90.0,100.0,80.0,20.0,10.0,0
30.0,100.0,80.0,20.0,100.0,2
30.0,100.0,80.0,50.0,100.0,2
55.14473684210526,100.0,80.0,80.0,100.0,1
30.0,100.0,110.0,80.0,100.0,2
20.0,100.0,110.0,110.0,100.0,3
30.0,120.0,110.0,110.0,100.0,0
50.0,120.0,110.0,110.0,130.0,1
80.0,120.0,160.0,110.0,130.0,2
60.0,0.0,0.0,0.0,0.0,3
50.0,60.0,0.0,0.0,0.0,1
10.0,60.0,50.0,0.0,0.0,2
100.0,60.0,50.0,260.3263157894737,0.0,0
10.0,60.0,50.0,260.3263157894737,100.0,2
100.0,60.0,50.0,20.0,100.0,2
80.0,60.0,50.0,120.0,100.0,1
60.0,60.0,130.0,260.3263157894737,100.0,3
70.0,120.0,130.0,120.0,100.0,0
60.0,120.0,130.0,120.0,170.0,3
100.0,180.0,130.0,120.0,170.0,2
30.0,180.0,130.0,220.0,170.0,1
70.0,180.0,160.0,220.0,170.0,1
60.0,180.0,230.0,220.0,170.0,0
40.0,0.0,0.0,0.0,0.0,3
70.0,40.0,0.0,0.0,0.0,1
50.0,40.0,70.0,0.0,0.0,2
90.0,40.0,70.0,50.0,0.0,0
20.0,40.0,70.0,50.0,90.0,3
20.0,60.0,70.0,50.0,90.0,2
90.0,60.0,70.0,70.0,90.0,3
10.0,150.0,70.0,70.0,90.0,1
30.0,150.0,80.0,70.0,90.0,2
20.0,150.0,80.0,100.0,90.0,1
20.0,150.0,100.0,100.0,90.0,0
70.0,150.0,100.0,100.0,110.0,1
30.0,150.0,170.0,100.0,110.0,2
20.0,150.0,170.0,130.0,110.0,0
40.0,150.0,170.0,130.0,130.0,2
20.0,150.0,170.0,170.0,130.0,0
40.0,150.0,170.0,170.0,150.0,3
60.0,190.0,170.0,170.0,150.0,0
90.0,190.0,170.0,170.0,210.0,1
80.0,190.0,260.0,170.0,210.0,2
20.0,190.0,260.0,250.0,210.0,3
60.0,210.0,260.0,250.0,210.0,3
80.0,270.0,260.0,250.0,210.0,0
30.0,270.0,260.0,250.0,290.0,2
10.0,270.0,260.0,280.0,290.0,1
70.0,270.0,270.0,280.0,290.0,3
100.0,340.0,270.0,280.0,290.0,1
20.0,340.0,370.0,280.0,290.0,2
50.0,340.0,370.0,300.0,290.0,0
30.0,340.0,370.0,300.0,340.0,2
40.0,340.0,370.0,330.0,340.0,2
80.0,340.0,370.0,370.0,340.0,3
20.0,420.0,370.0,370.0,340.0,0
100.0,420.0,370.0,370.0,360.0,0
90.0,420.0,370.0,370.0,460.0,1
55.14473684210526,420.0,460.0,370.0,460.0,2
90.0,420.0,460.0,400.0,460.0,2
10.0,420.0,460.0,490.0,460.0,3
90.0,430.0,460.0,490.0,460.0,3
30.0,520.0,460.0,490.0,460.0,1
20.0,0.0,0.0,0.0,0.0,3
40.0,20.0,0.0,0.0,0.0,1
90.0,20.0,40.0,0.0,0.0,2
90.0,20.0,40.0,90.0,0.0,0
20.0,20.0,40.0,90.0,90.0,3
90.0,40.0,40.0,90.0,90.0,3
30.0,130.0,40.0,90.0,90.0,1
90.0,130.0,70.0,90.0,90.0,1
80.0,130.0,160.0,90.0,90.0,2
70.0,130.0,160.0,170.0,90.0,0
40.0,130.0,160.0,170.0,160.0,3
20.0,170.0,160.0,170.0,160.0,1
90.0,170.0,180.0,170.0,160.0,0
30.0,170.0,180.0,170.0,250.0,3
50.0,200.0,180.0,260.3263157894737,250.0,2
70.0,200.0,180.0,260.3263157894737,250.0,1
10.0,200.0,250.0,220.0,250.0,3
10.0,210.0,250.0,260.3263157894737,250.0,3
60.0,0.0,0.0,0.0,0.0,3
90.0,60.0,0.0,0.0,0.0,1
30.0,60.0,90.0,0.0,0.0,2
80.0,60.0,90.0,30.0,0.0,0
80.0,60.0,90.0,30.0,80.0,2
40.0,60.0,90.0,110.0,80.0,3
50.0,100.0,90.0,110.0,80.0,0
50.0,100.0,90.0,110.0,130.0,1
80.0,100.0,140.0,110.0,130.0,3
90.0,180.0,140.0,110.0,130.0,2
20.0,180.0,140.0,200.0,130.0,0
30.0,0.0,0.0,0.0,0.0,3
90.0,0.0,0.0,0.0,0.0,3
30.0,90.0,0.0,0.0,0.0,1
30.0,90.0,30.0,0.0,0.0,2
40.0,90.0,30.0,30.0,0.0,0
100.0,90.0,30.0,30.0,40.0,1
20.0,90.0,130.0,30.0,40.0,2
50.0,90.0,130.0,50.0,40.0,0
100.0,90.0,130.0,50.0,90.0,2
80.0,90.0,130.0,150.0,90.0,3
60.0,170.0,130.0,150.0,90.0,0
55.14473684210526,170.0,130.0,150.0,150.0,1
80.0,170.0,220.0,150.0,150.0,2
40.0,170.0,220.0,230.0,150.0,0
100.0,170.0,220.0,230.0,190.0,3
90.0,270.0,220.0,230.0,190.0,0
100.0,270.0,220.0,230.0,280.0,1
80.0,270.0,320.0,230.0,280.0,2
90.0,270.0,320.0,310.0,280.0,3
80.0,360.0,320.0,310.0,280.0,0
55.14473684210526,360.0,320.0,310.0,360.0,2
10.0,360.0,320.0,370.0,360.0,1
100.0,360.0,330.0,370.0,360.0,1
20.0,360.0,430.0,370.0,360.0,3
10.0,380.0,430.0,370.0,360.0,0
60.0,380.0,430.0,260.3263157894737,370.0,2
80.0,380.0,430.0,430.0,370.0,0
40.0,380.0,430.0,430.0,450.0,3
55.14473684210526,420.0,430.0,430.0,450.0,3
60.0,500.0,430.0,430.0,450.0,1
40.0,500.0,490.0,430.0,450.0,2
100.0,500.0,490.0,470.0,450.0,0
40.0,500.0,490.0,470.0,550.0,2
55.14473684210526,500.0,490.0,510.0,550.0,1
60.0,500.0,530.0,510.0,550.0,3
70.0,560.0,530.0,510.0,550.0,2
50.0,560.0,530.0,580.0,550.0,1
30.0,560.0,580.0,580.0,550.0,0
10.0,560.0,580.0,580.0,580.0,3
90.0,570.0,580.0,580.0,580.0,3
90.0,660.0,580.0,580.0,580.0,1
40.0,660.0,670.0,580.0,580.0,2
50.0,660.0,670.0,620.0,580.0,0
10.0,660.0,670.0,620.0,630.0,2
90.0,660.0,670.0,630.0,630.0,2
50.0,660.0,670.0,720.0,630.0,0
30.0,660.0,670.0,720.0,680.0,3
55.14473684210526,690.0,670.0,720.0,680.0,1
20.0,690.0,750.0,720.0,680.0,0
100.0,690.0,750.0,720.0,700.0,3
100.0,790.0,750.0,260.3263157894737,700.0,0
60.0,790.0,750.0,720.0,800.0,2
100.0,790.0,750.0,780.0,800.0,1
50.0,790.0,850.0,260.3263157894737,800.0,2
40.0,790.0,850.0,830.0,800.0,3
90.0,830.0,850.0,830.0,800.0,0
90.0,830.0,850.0,830.0,890.0,3
80.0,920.0,850.0,830.0,890.0,2
30.0,920.0,850.0,910.0,890.0,1
10.0,0.0,0.0,0.0,0.0,3
70.0,10.0,0.0,0.0,0.0,1
50.0,10.0,70.0,0.0,0.0,2
70.0,10.0,70.0,50.0,0.0,0
60.0,10.0,70.0,50.0,70.0,3
10.0,70.0,70.0,50.0,70.0,2
90.0,70.0,70.0,60.0,70.0,2
60.0,70.0,70.0,150.0,70.0,3
10.0,130.0,70.0,150.0,70.0,1
30.0,130.0,80.0,260.3263157894737,70.0,0
70.0,130.0,80.0,150.0,100.0,1
30.0,130.0,150.0,150.0,100.0,0
20.0,130.0,150.0,150.0,130.0,3
20.0,150.0,150.0,150.0,130.0,0
55.14473684210526,150.0,150.0,150.0,150.0,3
30.0,170.0,150.0,150.0,150.0,1
20.0,170.0,180.0,150.0,150.0,2
60.0,170.0,180.0,170.0,150.0,0
80.0,170.0,180.0,260.3263157894737,210.0,3
50.0,250.0,180.0,170.0,210.0,2
40.0,250.0,180.0,220.0,210.0,1
10.0,250.0,220.0,220.0,210.0,0
50.0,250.0,220.0,220.0,220.0,1
70.0,250.0,270.0,220.0,220.0,2
50.0,250.0,270.0,290.0,220.0,0
30.0,250.0,270.0,290.0,270.0,3
20.0,280.0,270.0,290.0,270.0,1
90.0,280.0,290.0,290.0,270.0,0
55.14473684210526,280.0,290.0,290.0,360.0,3
60.0,370.0,290.0,290.0,360.0,1
40.0,370.0,350.0,290.0,360.0,2
20.0,370.0,350.0,330.0,360.0,2
100.0,370.0,350.0,350.0,360.0,1
55.14473684210526,370.0,450.0,350.0,360.0,2
100.0,370.0,450.0,260.3263157894737,360.0,0
40.0,370.0,450.0,400.0,460.0,3
80.0,410.0,450.0,400.0,460.0,2
10.0,410.0,450.0,260.3263157894737,460.0,3
70.0,420.0,450.0,480.0,460.0,3
70.0,490.0,450.0,480.0,460.0,1
90.0,490.0,520.0,480.0,460.0,0
90.0,490.0,520.0,480.0,550.0,2
70.0,490.0,520.0,570.0,550.0,3
10.0,560.0,520.0,570.0,550.0,1
20.0,560.0,530.0,570.0,550.0,1
80.0,560.0,550.0,570.0,550.0,1
60.0,560.0,630.0,570.0,550.0,0
20.0,560.0,630.0,570.0,610.0,3
20.0,580.0,630.0,570.0,610.0,2
20.0,0.0,0.0,0.0,0.0,3
60.0,20.0,0.0,0.0,0.0,1
40.0,20.0,60.0,0.0,0.0,2
100.0,20.0,60.0,260.3263157894737,0.0,0
80.0,0.0,0.0,0.0,0.0,3
70.0,80.0,0.0,260.3263157894737,0.0,1
30.0,0.0,0.0,0.0,0.0,3
80.0,30.0,0.0,0.0,0.0,1
10.0,30.0,80.0,0.0,0.0,2
60.0,30.0,80.0,10.0,0.0,0
60.0,30.0,80.0,10.0,60.0,2
70.0,30.0,80.0,70.0,60.0,3
30.0,100.0,80.0,70.0,60.0,0
30.0,100.0,80.0,70.0,90.0,2
100.0,100.0,80.0,100.0,90.0,1
70.0,100.0,180.0,100.0,90.0,0
90.0,100.0,180.0,100.0,160.0,3
80.0,190.0,180.0,100.0,160.0,2
100.0,190.0,180.0,180.0,160.0,0
20.0,0.0,0.0,0.0,0.0,3
70.0,20.0,0.0,0.0,0.0,1
80.0,20.0,70.0,0.0,0.0,2
50.0,20.0,70.0,80.0,0.0,0
55.14473684210526,20.0,70.0,80.0,50.0,3
40.0,70.0,70.0,80.0,50.0,0
40.0,70.0,70.0,80.0,90.0,3
20.0,110.0,70.0,80.0,90.0,1
50.0,110.0,90.0,80.0,90.0,2
90.0,110.0,90.0,130.0,90.0,1
10.0,110.0,180.0,130.0,90.0,0
60.0,110.0,180.0,130.0,100.0,0
100.0,110.0,180.0,130.0,160.0,3
20.0,210.0,180.0,260.3263157894737,160.0,2
30.0,210.0,180.0,150.0,160.0,2
100.0,210.0,180.0,180.0,160.0,0
70.0,210.0,180.0,180.0,260.0,1
10.0,210.0,250.0,180.0,260.0,2
60.0,210.0,250.0,260.3263157894737,260.0,2
90.0,210.0,250.0,250.0,260.0,3
90.0,300.0,250.0,250.0,260.0,1
10.0,300.0,340.0,250.0,260.0,2
50.0,300.0,340.0,260.0,260.0,2
20.0,300.0,340.0,310.0,260.0,0
20.0,300.0,340.0,310.0,280.0,0
40.0,300.0,340.0,310.0,300.0,3
80.0,340.0,340.0,310.0,300.0,0
40.0,340.0,340.0,310.0,380.0,2
